geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
24220,-22.899858231658552,-43.10427473456758,niteroi,RJ
42700,-12.86327976902844,-38.291062034311416,lauro de freitas,BA
13457,-22.766843512824284,-47.4009863932576,santa barbara d oeste,SP
24460,-22.81809323518989,-43.04403124612221,sao goncalo,RJ
82015,-25.421102136933698,-49.341263901002286,curitiba,PR
28970,-22.874832524527168,-42.33874460494621,araruama,RJ
5885,-23.678594077990653,-46.78773248167813,sao paulo,SP
24730,-22.8278400042767,-42.98559132547221,sao goncalo,RJ
66055,-1.4432867634892277,-48.47896215266309,belém,PA
4623,-23.632767,-46.67863551887013,são paulo,SP
1140,-23.523803946448048,-46.6668369111893,sao paulo,SP
5174,-23.472401605055087,-46.74376287621901,sao paulo,SP
35502,-20.118069980076235,-44.835406920094265,divinopolis,MG
90013,-30.037325467684106,-51.23660377990652,porto alegre,RS
31035,-19.902044316117543,-43.91635529877664,belo horizonte,MG
59900,-6.116932167247579,-38.20564053996831,pau dos ferros,RN
30881,-19.896771311125885,-44.01567473604943,belo horizonte,MG
14805,-21.74767970204456,-48.18331114955541,araraquara,SP
27516,-22.481479999999976,-44.457384633999936,resende,RJ
3280,-23.58382884540368,-46.536090454613706,sao paulo,SP
7866,-23.30129409719907,-46.70550898317709,franco da rocha,SP
8680,-23.527812824842567,-46.322196139279214,suzano,SP
7022,-23.473521000000005,-46.54167749999999,guarulhos,SP
30130,-19.92930968388246,-43.92413961740433,belo horizonte,MG
13202,-23.20250101159799,-46.87057432860982,jundiai,SP
9240,-23.631492876219017,-46.52261348943976,santo andre,SP
57305,-9.7510331061202,-36.66821451808796,arapiraca,AL
9111,-23.666577192336568,-46.50125422468112,santo andre,SP
24220,-22.90303661616358,-43.11537275477531,niteroi,RJ
1307,-23.558289883980645,-46.658266076749904,sao paulo,SP
28610,-22.28783576290484,-42.51590890156067,nova friburgo,RJ
41810,-12.948290706907525,-38.48373738175893,salvador,BA
88338,-26.97310613799993,-48.64937999999995,balneario camboriu,SC
61635,-3.7379819999999455,-38.61314449999995,caucaia,CE
1536,-23.57518058895492,-46.624822827081815,sao paulo,SP
35012,-18.85869130229132,-41.95647662774232,governador valadares,MG
66120,-1.412776689393716,-48.47334238594254,belem,PA
37542,-22.46113652542405,-46.01690468428009,estiva,MG
89120,-26.824850843181974,-49.2763452964107,timbó,SC
79837,-22.26173844352776,-54.77149527158444,dourados,MS
5622,-23.595389413266773,-46.72424582139766,são paulo,SP
81010,-25.48154457119592,-49.28033444564888,curitiba,PR
18031,-23.5149120627272,-47.4566004425529,sorocaba,SP
31130,-19.89137758728149,-43.94293954371284,belo horizonte,MG
14050,-21.16871334693289,-47.81480456564139,ribeirao preto,SP
89080,-26.895458935413043,-49.23280556225781,indaial,SC
15015,-20.81664803818188,-49.38642424353485,sao jose do rio preto,SP
45930,-17.999337769020336,-39.86523858640662,mucuri,BA
80540,-25.40037977185642,-49.26034262476192,curitiba,PR
4904,-23.67218682209016,-46.73972013711119,sao paulo,SP
11055,-23.96186984436053,-46.32840352786019,santos,SP
26545,-22.812375033379976,-43.39241458036956,nilopolis,RJ
23097,-22.85578056174626,-43.5409528724681,rio de janeiro,RJ
86200,-23.2658783787873,-51.04368074413792,ibipora,PR
11340,-23.956672817181385,-46.4115823468242,sao vicente,SP
18305,-24.015541678936973,-48.34258148090626,capao bonito,SP
86400,-23.16068400919017,-49.97859154463685,jacarezinho,PR
57430,-9.634879069707203,-37.207547510954335,jacare dos homens,AL
28911,-22.87830277579141,-42.02478770963821,cabo frio,RJ
6056,-23.56995175180501,-46.791963973022206,osasco,SP
15620,-20.146467305729395,-50.19323977439998,macedonia,SP
29145,-20.34348198010677,-40.393692400014736,cariacica,ES
9350,-23.673239858682827,-46.451689733472335,maua,SP
88316,-26.943825283602703,-48.74133097232726,itajai,SC
24754,-22.871188116069312,-43.02815904829209,sao goncalo,RJ
20251,-22.92509939301822,-43.1994830725652,rio de janeiro,RJ
13506,-22.37700173663096,-47.53687708640423,rio claro,SP
4222,-23.596090784349904,-46.59019713405275,são paulo,SP
19064,-22.14687526879472,-51.447556718350434,presidente prudente,SP
85470,-25.198289792776688,-53.1544958100908,catanduvas,PR
91260,-30.04084975855386,-51.13002526709733,porto alegre,RS
44700,-11.18182463370404,-40.50752638326456,jacobina,BA
66617,-1.3954044970858062,-48.46828552510252,belem,PA
26050,-22.685332464082347,-43.4696708257501,nova iguacu,RJ
15230,-21.23480165152405,-49.64618600212872,adolfo,SP
74884,-16.706791089464346,-49.21577786751181,goiania,GO
41300,-12.869015922694576,-38.43271850771228,salvador,BA
22770,-22.935856578683133,-43.357141844018685,rio de janeiro,RJ
7911,-23.287820115798493,-46.75435142054688,francisco morato,SP
6447,-23.548593498549305,-46.88175665657409,barueri,SP
14600,-20.581592643831847,-47.86396382982397,sao joaquim da barra,SP
13188,-22.90570323753685,-47.24264332643688,hortolandia,SP
18330,-24.585964017116908,-48.59572658527456,iporanga,SP
4814,-23.732130499307512,-46.68698786441803,sao paulo,SP
31260,-19.855478137111184,-43.944631103525865,belo horizonte,MG
12710,-22.568915252842068,-44.96080446058631,cruzeiro,SP
96200,-32.03749977478265,-52.09660672909994,rio grande,RS
13700,-21.781554484480782,-47.09517274720597,casa branca,SP
26215,-22.74978790966229,-43.44406305491946,nova iguaçu,RJ
11925,-24.73787227977402,-47.532017925732696,ilha comprida,SP
86186,-23.296055526046462,-51.24057710872764,cambe,PR
6253,-23.49598041087672,-46.79491604646125,osasco,SP
57312,-9.742490635206408,-36.65351607443877,arapiraca,AL
78690,-14.677435504180988,-52.351138041572405,nova xavantina,MT
46140,-13.638817305920655,-41.84728308399474,livramento de nossa senhora,BA
95200,-28.510653034129906,-50.9296618953146,vacaria,RS
23953,-23.016273464011064,-44.53281702528777,angra dos reis,RJ
8412,-23.55572627699232,-46.40744177699233,sao paulo,SP
88030,-27.555928607536583,-48.50580223896362,florianopolis,SC
83260,-25.728846646616617,-48.48877940221641,matinhos,PR
28380,-21.04262272931034,-41.97213760233593,natividade,RJ
11660,-23.621898037878065,-45.4183433448575,caraguatatuba,SP
3012,-23.53983408909916,-46.61658509645674,sao paulo,SP
8475,-23.582016534277795,-46.39137291618096,são paulo,SP
12227,-23.19649674632121,-45.86480432708181,sao jose dos campos,SP
4474,-23.697622875382308,-46.63767476894225,sao paulo,SP
16901,-20.89593648060904,-51.36545991186171,andradina,SP
4045,-23.61763890592578,-46.6389807441141,sao paulo,SP
25255,-22.64053981935984,-43.27567283795403,duque de caxias,RJ
24030,-22.89253528336896,-43.11370158517536,niteroi,RJ
58046,-7.15209213022635,-34.8092702229223,joão pessoa,PB
77015,-10.205104846120587,-48.343703870749934,palmas,TO
40430,-12.929722344711184,-38.49884848098564,salvador,BA
89874,-26.75522522012041,-53.23832519881375,maravilha,SC
2851,-23.45820939078998,-46.69165044546709,sao paulo,SP
45990,-17.551335968085738,-39.72828296665935,teixeira de freitas,BA
9175,-23.691286006376647,-46.51926586011884,santo andre,SP
2968,-23.477928485429047,-46.708363325148575,sao paulo,SP
35195,-19.22335697658339,-42.4837450352632,belo oriente,MG
41810,-12.987997009435066,-38.45345723244274,salvador,BA
6710,-23.599126760199667,-46.83011384831787,cotia,SP
15417,-23.579027394687817,-46.66582696710483,monte verde paulista,SP
80020,-25.42535586945963,-49.27039253848649,curitiba,PR
93225,-29.83560359060684,-51.12569923260612,sapucaia do sul,RS
84930,-23.74050225282741,-50.07260841615744,jaboti,PR
64012,-4.98332681632608,-42.83381764281479,teresina,PI
1403,-23.569240441860416,-46.65284130336427,sao paulo,SP
24210,-22.901454608921565,-43.12227152109183,niteroi,RJ
35700,-19.461107817631408,-44.26003234823736,sete lagoas,MG
36480,-20.68800282473492,-43.29478394160324,piranga,MG
14080,-21.151075338046084,-47.80592330016161,ribeirao preto,SP
92410,-29.900628680824035,-51.17519203064246,canoas,RS
51346,-8.108427157455797,-34.96225465723429,recife,PE
9616,-23.661271162646404,-46.558934753130536,sao bernardo do campo,SP
69620,-3.3674126030749334,-68.19525623823559,amatura,AM
32072,-19.93118084200924,-44.112149124498224,contagem,MG
12903,-22.949070463788964,-46.55202400582837,braganca paulista,SP
36305,-21.131494323619364,-44.230704427837736,sao joao del rei,MG
45028,-14.854965514494817,-40.822365172108135,vitoria da conquista,BA
23040,-22.92006499417161,-43.54100381793522,rio de janeiro,RJ
2345,-23.46833867692889,-46.61266956786309,são paulo,SP
28950,-22.770343451693968,-41.90743968573649,armacao de buzios,RJ
81010,-25.47479468388246,-49.2728547732414,curitiba,PR
20511,-22.93157044157196,-43.24387716847479,rio de janeiro,RJ
88790,-28.468515838421883,-48.78219321605133,laguna,SC
78850,-15.542387921726029,-54.294829904512106,primavera do leste,MT
79904,-22.5194507362045,-55.708787219323085,ponta pora,MS
33400,-19.63152879075135,-43.91134898714671,lagoa santa,MG
86020,-23.31653751067581,-51.16736266763806,londrina,PR
7197,-23.46053810713255,-46.51413244463038,guarulhos,SP
9090,-23.652267651000184,-46.53267282794959,santo andre,SP
86160,-22.756014903078206,-51.37873230102606,porecatu,PR
7911,-23.284287562278955,-46.74965796402126,francisco morato,SP
69553,-3.358269615465969,-64.72673437234165,tefe,AM
89130,-26.912970637301303,-49.2208018442136,indaial,SC
24740,-22.83504752277948,-42.99662953644678,sao goncalo,RJ
78870,-14.434016352118336,-54.05075195283099,paranatinga,MT
24220,-22.90353282263841,-43.11598202360199,niteroi,RJ
60110,-3.747966144180059,-38.51954280759948,fortaleza,CE
20230,-22.91290181181837,-43.18777046142304,rio de janeiro,RJ
22610,-23.0003545706846,-43.271012509787866,rio de janeiro,RJ
89112,-26.93768930781319,-48.96079298211879,gaspar,SC
64760,-8.36456589170834,-42.24819584838323,sao joao do piaui,PI
4913,-23.677266499307503,-46.73949582875525,são paulo,SP
4305,-23.62901351809686,-46.63556337383175,sao paulo,SP
29047,-20.300902208436725,-40.31282433429518,vitoria,ES
14070,-21.11071133305443,-47.78577041909514,ribeirao preto,SP
23088,-22.876837571572143,-43.52921293315679,rio de janeiro,RJ
22011,-22.9648005,-43.17353550000001,rio de janeiro,RJ
5003,-23.527557366639723,-46.67722081057763,são paulo,SP
90050,-30.042324870102178,-51.22408976686477,porto alegre,RS
22610,-22.992876880373963,-43.25376670650349,rio de janeiro,RJ
41750,-12.985632115182636,-38.4394278090484,salvador,BA
1454,-23.58410739494492,-46.68846140175425,sao paulo,SP
29930,-18.71923962086128,-39.85833949165428,são mateus,ES
37200,-21.24819897945644,-45.00526286802472,lavras,MG
12914,-22.961899756791844,-46.53361076788718,braganca paulista,SP
3648,-23.522984937272785,-46.52370994255291,sao paulo,SP
89270,-26.47878682457655,-48.9865671872446,guaramirim,SC
3345,-23.570974737991577,-46.56948574821736,sao paulo,SP
14805,-21.753330144390688,-48.18612567881915,araraquara,SP
35300,-19.791189399724946,-42.143987693848736,caratinga,MG
26011,-22.746038974784387,-43.42815689856029,nova iguacu,RJ
21235,-22.8412418731606,-43.31974183138097,rio de janeiro,RJ
64052,-5.067814881598262,-42.78107473440345,teresina,PI
27943,-22.37248639333881,-41.786999643999,macae,RJ
3461,-23.56972517425462,-46.52774783989162,sao paulo,SP
6122,-23.541412852328577,-46.79606727145239,osasco,SP
22020,-22.961907922557604,-43.167148747850405,rio de janeiro,RJ
8474,-23.582477170202303,-46.40262250449194,sao paulo,SP
13024,-22.894757780454768,-47.05736995115126,campinas,SP
15807,-21.1262385078544,-48.95037414570607,catanduva,SP
4239,-23.623294216167057,-46.583018818046384,sao paulo,SP
69057,-3.110678612816699,-60.01427057216226,manaus,AM
6655,-23.55705809629653,-46.91473581506333,itapevi,SP
15055,-20.79224743053589,-49.36066534277855,sao jose do rio preto,SP
17514,-22.174028548815794,-49.91546867994376,marília,SP
28970,-22.872482242338844,-42.32875000168335,araruama,RJ
75800,-17.886579179230218,-51.71778247269694,jatai,GO
15600,-20.27961956875018,-50.241719913753045,fernandopolis,SP
33120,-19.791893360413944,-43.92466152964053,santa luzia,MG
14470,-20.24888386718932,-47.47840324198614,pedregulho,SP
65294,-1.879389893274224,-46.0711782785793,junco do maranhão,MA
12530,-23.073698256104286,-44.95961631003419,cunha,SP
90010,-30.02815758200136,-51.22994925382302,porto alegre,RS
35058,-18.8945071264525,-41.9928896943693,governador valadares,MG
8840,-23.48507201163748,-46.13182470626877,mogi das cruzes,SP
24110,-22.87873156734869,-43.10955458219191,niteroi,RJ
7143,-23.45394112025554,-46.459828232995086,guarulhos,SP
36820,-20.61230465040742,-42.14441610618408,divino,MG
87504,-23.75073631833924,-53.29772118249747,umuarama,PR
44200,-12.54643611845486,-38.70862038698891,santo amaro,BA
15046,-20.76960440538546,-49.39539425252519,sao jose do rio preto,SP
25585,-22.79436295907241,-43.34100864599285,são joão de meriti,RJ
1135,-23.526908245080445,-46.65089423910785,são paulo,SP
17220,-22.365075656673785,-48.66199395920134,jau,SP
3161,-23.5760111873449,-46.56502368359399,sao paulo,SP
35970,-19.93752560341492,-43.49012925884509,barao de cocais,MG
1307,-23.554000174562965,-46.653743021380286,são paulo,SP
91790,-30.16753533525626,-51.14717828153379,porto alegre,RS
22430,-22.98383541104508,-43.22234352746846,rio de janeiro,RJ
32600,-19.973783877793,-44.213643391536685,betim,MG
76680,-15.56897517401126,-49.94033970171286,itapuranga,GO
17740,-21.72934073606869,-50.72807840393677,rinopolis,SP
45920,-17.911859804233035,-39.38893756940111,nova vicosa,BA
55014,-8.272907999999997,-35.976804749999985,caruaru,PE
85902,-24.73193082670376,-53.7504169644205,toledo,PR
6810,-23.64169757784641,-46.80763430070988,embu das artes,SP
65790,-5.574470018105687,-44.38020167668662,sao domingos do maranhao,MA
41815,-12.993934442408674,-38.46207379447745,salvador,BA
15061,-20.80617101599714,-49.35863139781903,sao jose do rio preto,SP
11055,-23.96794277337952,-46.33152653496487,santos,SP
37478,-22.04984741670754,-45.04283326856149,soledade de minas,MG
7114,-23.462649964193,-46.52405886303304,guarulhos,SP
31872,-19.83285532168613,-43.9005668782965,belo horizonte,MG
3367,-23.56913759282677,-46.534888784950304,sao paulo,SP
1526,-23.56624136747645,-46.630672883576615,são paulo,SP
4272,-23.60945654899298,-46.60938037177561,são paulo,SP
14802,-21.777847478240947,-48.17511292957605,araraquara,SP
56720,-7.380768757747734,-37.186953726756784,itapetim,PE
89066,-26.86027550346245,-49.09561317346643,blumenau,SC
37420,-21.85903463466673,-45.29283540026662,cambuquira,MG
24716,-22.78825461616141,-43.0124622310073,sao goncalo,RJ
61921,-3.845052592986745,-38.61659587030972,maracanaú,CE
72622,-15.923200138477483,-48.101978160881856,brasilia,DF
39120,-18.453474965588548,-43.74302424594375,gouveia,MG
39800,-17.851943892243128,-41.50924360775687,teófilo otoni,MG
96211,-32.05236589336408,-52.12598453276991,rio grande,RS
2563,-23.490106009435056,-46.67231617262971,sao paulo,SP
3695,-23.5201727149576,-46.501283713572604,sao paulo,SP
87050,-23.431015025595936,-51.9185335678154,maringa,PR
27910,-22.375370986351623,-41.77962063267464,macae,RJ
18650,-22.76070774456671,-48.58096947425748,sao manuel,SP
37478,-22.061698942648515,-45.04777994805283,soledade de minas,MG
78043,-15.585354522068917,-56.11089349100203,cuiabá,MT
98020,-28.62276843068043,-53.61656517667,cruz alta,RS
8660,-23.56118478546629,-46.33714342681814,suzano,SP
36660,-21.8782241031417,-42.6875080710764,alem paraiba,MG
21616,-22.85076029975757,-43.395183503462434,rio de janeiro,RJ
88701,-28.485573262627867,-49.01047254639293,tubarao,SC
2461,-23.492657807663427,-46.639056231894486,sao paulo,SP
23063,-22.898246389561866,-43.58672866214904,rio de janeiro,RJ
11672,-23.661139125396687,-45.43758307331704,caraguatatuba,SP
36830,-20.64761074627637,-41.90914105813757,espera feliz,MG
92310,-29.913579565641395,-51.19298942518334,canoas,RS
9811,-23.726498551981933,-46.557643806394125,sao bernardo do campo,SP
12041,-23.02714151424377,-45.57606916033895,taubaté,SP
9950,-23.68772666723403,-46.58369967586103,diadema,SP
65430,-3.5396906125449137,-43.9171915108244,vargem grande,MA
3281,-23.5897697463212,-46.54237831626177,sao paulo,SP
83514,-25.261048006376644,-49.29787652775692,almirante tamandare,PR
38400,-18.904340667003684,-48.28083362442503,uberlandia,MG
85501,-26.22265565456033,-52.67620299509403,pato branco,PR
6454,-23.4961967532221,-46.84535739528676,barueri,SP
7857,-23.32998991899687,-46.70601276663438,franco da rocha,SP
12306,-23.28109677713656,-45.94765617401471,jacarei,SP
80050,-25.43752642907848,-49.23652036317728,curitiba,PR
12312,-23.30141364428928,-45.933499532387096,jacareí,SP
48450,-11.0990323446983,-38.51452395348564,cipo,BA
37950,-20.901680159421968,-46.98075435186064,sao sebastiao do paraiso,MG
98801,-28.30155318133543,-54.26248734925139,santo angelo,RS
4888,-23.82664580328737,-46.739107301531554,sao paulo,SP
36415,-20.50872533424376,-43.85692333151248,congonhas,MG
17980,-21.362319696445635,-51.85948504520888,panorama,SP
13485,-22.54276133611285,-47.39502828934155,limeira,SP
2371,-23.457861780906555,-46.61833501058636,sao paulo,SP
35460,-20.15047871003344,-44.19698380823508,brumadinho,MG
86380,-23.039350151305914,-50.22211819125061,andira,PR
31260,-19.86491941020836,-43.93369703635526,belo horizonte,MG
89890,-26.889269045113128,-53.17220966963616,cunha pora,SC
60450,-3.740116138496161,-38.56546056633388,fortaleza,CE
22290,-22.956674311414343,-43.17637742506777,rio de janeiro,RJ
22640,-23.000640065913984,-43.3316464124193,rio de janeiro,RJ
32050,-19.839443076380235,-44.15158581610186,contagem,MG
79130,-21.80315244140605,-54.53988629160607,rio brilhante,MS
4184,-23.65002679377241,-46.60038728985969,sao paulo,SP
13990,-22.19788387577176,-46.73885750100784,espirito santo do pinhal,SP
36110,-21.67333824185917,-43.21886595363116,chacara,MG
22240,-22.93125598447676,-43.17881321481337,rio de janeiro,RJ
52070,-8.02709663696695,-34.91484598612152,recife,PE
7803,-23.32987157423189,-46.73248512221191,franco da rocha,SP
5634,-23.609657525391,-46.73438422217096,sao paulo,SP
75990,-16.795155569079096,-50.16171056907911,palminopolis,GO
3067,-23.537618779906506,-46.57363150331821,são paulo,SP
99010,-28.25115354508371,-52.39745049297673,passo fundo,RS
2879,-23.446516724561672,-46.695943741612616,são paulo,SP
20745,-22.906303323071096,-43.3129185678631,rio de janeiro,RJ
4005,-23.577947393271472,-46.65189491494022,sao paulo,SP
55790,-7.90301433297816,-36.04590948651092,taquaritinga do norte,PE
66615,-1.4024001082966435,-48.437890783904976,belem,PA
89240,-26.22779697077013,-48.505778671387496,sao francisco do sul,SC
13175,-22.81452388449175,-47.25523011449707,sumare,SP
93700,-29.680888089342737,-51.058891639585,campo bom,RS
6361,-23.558622126549466,-46.84280868725593,carapicuiba,SP
32415,-20.019866168819544,-44.06896818852813,ibirité,MG
30310,-19.940358981129883,-43.93303403329684,belo horizonte,MG
93800,-29.638271624670825,-51.004362657468185,sapiranga,RS
7860,-23.31852061573638,-46.71959943869457,franco da rocha,SP
30330,-19.946348308904174,-43.93864307576894,belo horizonte,MG
21250,-22.8225728237636,-43.30149998265908,rio de janeiro,RJ
2331,-23.48653563176655,-46.61933013176655,sao paulo,SP
5413,-23.55892503857696,-46.68142512141503,sao paulo,SP
29221,-20.622708629549944,-40.461914968035565,guarapari,ES
1020,-23.552495528997667,-46.63206,sao paulo,SP
5754,-23.620003805441737,-46.75358013197529,sao paulo,SP
29152,-20.325384812174192,-40.36602408187486,cariacica,ES
78820,-15.972189434834087,-54.964274355680764,jaciara,MT
83430,-25.36193270405288,-49.10046535918869,campina grande do sul,PR
5030,-23.54267275659299,-46.691091570777296,são paulo,SP
3688,-23.5285823716314,-46.48590476172887,sao paulo,SP
38405,-18.88145071663104,-48.24949739480069,uberlandia,MG
69060,-3.0971584350195345,-59.992334181337846,manaus,AM
39600,-16.84759162930382,-42.05027201078269,aracuai,MG
20060,-22.90688289702239,-43.184946247850405,rio de janeiro,RJ
80035,-25.406197649171965,-49.25454625921872,curitiba,PR
13825,-22.643564605603338,-47.049055266028034,holambra,SP
9340,-23.666164228980296,-46.43298784139296,maua,SP
29800,-18.759024112775723,-40.89122602861668,barra de são francisco,ES
22431,-22.985718663887152,-43.22274421674662,rio de janeiro,RJ
3318,-23.54446292977097,-46.56591579892085,sao paulo,SP
38402,-18.86898842636249,-48.28652226856835,uberlandia,MG
11250,-23.82819747377229,-46.1245809446304,bertioga,SP
14401,-20.53533892196911,-47.39172330390153,franca,SP
38320,-18.85417317699854,-50.12619912822715,santa vitoria,MG
7401,-23.38859842298346,-46.314399436819706,aruja,SP
72329,-15.894934938115624,-48.14723697382447,brasilia,DF
23061,-22.913220665656706,-43.62260338014216,rio de janeiro,RJ
26020,-22.73797773247165,-43.448550564791255,nova iguacu,RJ
41770,-12.979671934509664,-38.4465135085422,salvador,BA
4678,-23.66863969025909,-46.67880057799064,são paulo,SP
1227,-23.537290101005617,-46.6544308936015,sao paulo,SP
37975,-20.743907169122803,-46.75057040531208,itaú de minas,MG
31310,-19.873169329447748,-43.98001024952385,belo horizonte,MG
38610,-16.368648083447344,-46.89848432847543,unai,MG
12214,-23.165780217480204,-45.91878535743497,sao jose dos campos,SP
13329,-23.154604312799325,-47.31383791118932,salto,SP
1317,-23.554133985636884,-46.638626176820445,sao paulo,SP
9950,-23.682768505972604,-46.592145314732576,diadema,SP
79042,-20.49023899478224,-54.57275008223679,campo grande,MS
27700,-22.406595323495964,-43.66333316754957,vassouras,RJ
20720,-22.90161393588781,-43.28232264363205,rio de janeiro,RJ
39825,-17.631527886101786,-41.74159876024503,ladainha,MG
80540,-25.410931640770805,-49.25879943784992,curitiba,PR
96610,-30.542052398651364,-52.52259763195824,encruzilhada do sul,RS
76890,-10.424793387625757,-62.47589772245117,jaru,RO
55660,-8.23055627338564,-35.74815043865776,bezerros,PE
13174,-22.806953161809687,-47.26359168206479,sumare,SP
29146,-20.344900565546247,-40.37914804558717,cariacica,ES
76385,-15.29183999999995,-49.12264499999995,goianesia,GO
13341,-23.12601881596492,-47.15896067854599,indaiatuba,SP
5857,-23.657140906745905,-46.78079682875526,sao paulo,SP
4025,-23.59748445406544,-46.646679770759896,sao paulo,SP
2879,-23.44878072300768,-46.695879723007664,sao paulo,SP
29141,-20.350387346580177,-40.36747928195335,cariacica,ES
33200,-19.7447498956676,-43.95304924925008,vespasiano,MG
15370,-20.63455432794647,-51.10937029126329,pereira barreto,SP
13847,-22.32784019947176,-46.939223110535046,mogi-guacu,SP
62700,-4.343906827753538,-39.3064539246816,caninde,CE
3430,-23.553468680824032,-46.53155600499165,sao paulo,SP
89160,-27.217595215443108,-49.64379768552911,rio do sul,SC
3585,-23.566701873633058,-46.49280123138576,sao paulo,SP
13428,-22.735323074971937,-47.54088548221639,piracicaba,SP
2865,-23.474024360811352,-46.678313572710536,sao paulo,SP
87030,-23.415702967343226,-51.920316190786,maringá,PR
9112,-23.66714093531089,-46.49569232281129,santo andre,SP
43900,-12.622020025679284,-38.67647520349561,sao francisco do conde,BA
95960,-29.218304999999944,-51.92043199999996,encantado,RS
3692,-23.5347881946478,-46.47811832685321,sao paulo,SP
45994,-17.53595893744994,-39.754160920696464,teixeira de freitas,BA
64048,-5.07954280519635,-42.79342682142007,teresina,PI
35420,-20.39256612377681,-43.441652353758734,mariana,MG
71936,-15.841450954140925,-48.024025688112914,brasilia,DF
1453,-23.5850328326504,-46.68664013904443,sao paulo,SP
1309,-23.55732368858565,-46.65692890729416,sao paulo,SP
1227,-23.55056193228113,-46.66005817262971,sao paulo,SP
7179,-23.403664247013687,-46.41651273466442,guarulhos,SP
7600,-23.31883128597979,-46.58317814468499,mairipora,SP
35420,-20.362576610046744,-43.4116217828207,mariana,MG
4551,-23.59430497085809,-46.688923623925206,sao paulo,SP
96202,-32.043575438469176,-52.094616947442255,rio grande,RS
89990,-26.35614737815384,-52.85163932439331,sao lourenco do oeste,SC
6843,-23.66367500193324,-46.86073328241667,embu das artes,SP
83709,-25.605285128562503,-49.3656623622186,araucaria,PR
59072,-5.829465842924967,-35.24763941115192,natal,RN
21021,-22.84389752262103,-43.26218948112989,rio de janeiro,RJ
3223,-23.587271497634067,-46.561999291274816,são paulo,SP
26525,-22.8072002739214,-43.42381603629949,nilopolis,RJ
1420,-23.558013534277787,-46.664250684430726,sao paulo,SP
38400,-18.91926845490216,-48.28404733596861,uberlandia,MG
6474,-23.48913048985957,-46.85176117823325,barueri,SP
29199,-19.933022620216885,-40.13748690664253,aracruz,ES
6717,-23.62912264524305,-46.90969210987128,cotia,SP
35420,-20.371145752149577,-43.41703522064176,mariana,MG
87035,-23.396015870116504,-51.91026951991096,maringa,PR
20270,-22.918890384673134,-43.21823408491554,rio de janeiro,RJ
90450,-30.02508249347913,-51.19194236332151,porto alegre,RS
5386,-23.56510861017964,-46.763104744704265,sao paulo,SP
78890,-12.550123160521707,-55.71619393083166,sorriso,MT
5537,-23.586372931732875,-46.735921949477806,são paulo,SP
15600,-20.29114691877108,-50.25590987404501,fernandopolis,SP
95076,-29.183315070606856,-51.14410997007514,caxias do sul,RS
68440,-1.730301552275961,-48.86565049397225,abaetetuba,PA
26041,-22.690879860373148,-43.47266784818893,nova iguacu,RJ
5265,-23.45358186774604,-46.7912323751519,sao paulo,SP
13212,-23.185058070586912,-46.96324263820394,jundiai,SP
60341,-3.726105485429045,-38.58432745268046,fortaleza,CE
13569,-22.011600677765607,-47.87184556604544,sao carlos,SP
80035,-25.40847464917197,-49.2535732009349,curitiba,PR
37900,-20.721186864501806,-46.61138866623357,passos,MG
62570,-3.061162451226212,-40.16425550553917,bela cruz,CE
78250,-15.246803270917356,-59.32728602518995,pontes e lacerda,MT
13186,-22.90396827334641,-47.19152523518293,hortolandia,SP
91900,-30.10212008272251,-51.25497412046276,porto alegre,RS
60841,-3.8253212864273833,-38.48646870843672,fortaleza,CE
4302,-23.62191940161001,-46.63581386955392,sao paulo,SP
65365,-3.283476162112245,-45.660135264703904,ze doca,MA
29900,-19.40512379743693,-40.06539791245021,linhares,ES
11660,-23.619791739378808,-45.417825858223495,caraguatatuba,SP
11671,-23.673440426762195,-45.44537873452544,caraguatatuba,SP
1427,-23.564562004154944,-46.6715454837556,são paulo,SP
19066,-22.10808854778401,-51.43728962145558,presidente prudente,SP
9891,-23.6845331246177,-46.57308011988582,sao bernardo do campo,SP
7854,-23.323048652683944,-46.70831991851979,franco da rocha,SP
16075,-21.18385205620437,-50.46360827457414,araçatuba,SP
87220,-23.53475198657038,-52.59295719396229,sao tome,PR
20521,-22.92839575549646,-43.23263933709378,rio de janeiro,RJ
28035,-21.758361515093007,-41.33495677426704,campos dos goytacazes,RJ
22713,-22.93029811962604,-43.390446637111175,rio de janeiro,RJ
28921,-22.833307469004737,-42.03283686916777,cabo frio,RJ
8560,-23.531805471550587,-46.333240255208,poa,SP
22631,-23.001715445467102,-43.33420475728548,rio de janeiro,RJ
2802,-23.49015351318597,-46.69519523036527,sao paulo,SP
84010,-25.092770773241405,-50.16273621648682,ponta grossa,PR
85460,-25.455551873068927,-52.90742764673126,quedas do iguacu,PR
5359,-23.57055394976627,-46.744693648075454,sao paulo,SP
57046,-9.603527977999931,-35.72359799999998,maceio,AL
95967,-29.091548082528,-51.98992630820064,doutor ricardo,RS
22760,-22.94256178686007,-43.34529569369289,rio de janeiro,RJ
72151,-15.827973553312436,-48.08613601985135,brasilia,DF
3516,-23.53804649486411,-46.52455339257898,sao paulo,SP
15600,-20.286828666227315,-50.24958625308282,fernandopolis,SP
18200,-23.592730317767973,-48.041650352123725,itapetininga,SP
38600,-17.222464352907515,-46.88276082442949,paracatu,MG
29375,-20.39269478571852,-41.140639361609885,venda nova do imigrante,ES
